time,balance,drawdown,event,amount,symbol
2026-02-13 10:40:00+00:00,2909.9872377121796,-2335.5848733876987,trade,164.71625873842376,BTCUSD
2026-02-13 14:35:00+00:00,2956.5470335155755,-2289.025077584303,trade,46.55979580339574,GOLD
2026-02-13 18:10:00+00:00,2897.416092845264,-2348.1560182546145,trade,-59.13094067031164,GOLD
2026-02-13 19:10:00+00:00,2943.7747503307887,-2301.7973607690897,trade,46.35865748552467,GOLD
2026-02-14 08:05:00+00:00,3120.401235350636,-2125.1708757492424,trade,176.62648501984734,BTCUSD
2026-02-14 09:00:00+00:00,3307.6253094716712,-1937.9468016282071,trade,187.22407412103536,BTCUSD
2026-02-15 07:20:00+00:00,3241.4728032822413,-2004.099307817637,trade,-66.15250618942999,BTCUSD
2026-02-15 12:50:00+00:00,3435.961171479176,-1809.6109396207025,trade,194.48836819693452,BTCUSD
2026-02-16 09:05:00+00:00,3367.2419480495905,-1878.3301630502879,trade,-68.7192234295854,BTCUSD
2026-02-16 10:20:00+00:00,3299.897109088599,-1945.6750020112795,trade,-67.34483896099181,BTCUSD
2026-02-16 15:00:00+00:00,3233.8991669068264,-2011.672944193052,trade,-65.99794218177254,GOLD
2026-02-16 15:20:00+00:00,3285.641553577336,-1959.9305575225426,trade,51.74238667050922,GOLD
2026-02-16 16:25:00+00:00,3338.2118184345745,-1907.3602926653039,trade,52.57026485723885,GOLD
2026-02-17 10:15:00+00:00,3538.5045275406464,-1707.067583559232,trade,200.292709106072,BTCUSD
2026-02-17 10:20:00+00:00,3467.734436989831,-1777.8376741100474,trade,-70.77009055081565,BTCUSD
2026-02-17 13:20:00+00:00,3523.2181879816662,-1722.3539231182122,trade,55.48375099183537,GOLD
2026-02-17 14:00:00+00:00,3452.7538242220317,-1792.8182868778467,trade,-70.46436375963474,GOLD
2026-02-17 14:05:00+00:00,3507.9978854095857,-1737.5742256902927,trade,55.244061187553974,GOLD
2026-02-18 08:15:00+00:00,3718.477758534159,-1527.0943525657194,trade,210.47987312457332,BTCUSD
2026-02-18 08:30:00+00:00,3644.108203363472,-1601.4639077364063,trade,-74.36955517068697,BTCUSD
2026-02-18 13:05:00+00:00,3571.2260392962035,-1674.346071803675,trade,-72.8821640672687,GOLD
2026-02-18 13:35:00+00:00,3499.8015185102813,-1745.770592589597,trade,-71.42452078592214,GOLD
2026-02-18 13:40:00+00:00,3555.7983428064476,-1689.7737682934307,trade,55.9968242961662,GOLD
2026-02-19 09:20:00+00:00,3484.682375950317,-1760.8897351495616,trade,-71.11596685613068,BTCUSD
2026-02-19 10:10:00+00:00,3414.9887284313127,-1830.5833826685657,trade,-69.6936475190041,BTCUSD
2026-02-19 15:50:00+00:00,3469.6285480862134,-1775.943563013665,trade,54.63981965490055,GOLD
2026-02-19 19:05:00+00:00,3525.142604855595,-1720.4295062442834,trade,55.51405676938151,GOLD
2026-02-20 10:45:00+00:00,3454.6397527584872,-1790.9323583413911,trade,-70.50285209710792,BTCUSD
2026-02-20 12:10:00+00:00,3385.546957703318,-1860.0251533965602,trade,-69.09279505516918,BTCUSD
2026-02-20 14:30:00+00:00,3317.8360185492506,-1927.7360925506277,trade,-67.71093915406739,GOLD
2026-02-20 15:00:00+00:00,3370.92139484604,-1874.6507162538383,trade,53.08537629678962,GOLD
2026-02-20 20:20:00+00:00,3303.502966949121,-1942.0691441507574,trade,-67.41842789691907,GOLD
2026-02-21 08:50:00+00:00,3501.7131449660665,-1743.858966133812,trade,198.21017801694535,BTCUSD
2026-02-21 08:55:00+00:00,3431.678882066731,-1813.8932290331472,trade,-70.03426289933536,BTCUSD
2026-02-22 08:35:00+00:00,3363.0453044253873,-1882.5268066744911,trade,-68.63357764134388,BTCUSD
2026-02-22 11:05:00+00:00,3564.828022690921,-1680.7440884089574,trade,201.78271826553373,BTCUSD
2026-02-23 10:10:00+00:00,3493.5314622371043,-1752.040648862774,trade,-71.29656045381664,BTCUSD
2026-02-23 12:05:00+00:00,3423.660832992365,-1821.9112781075132,trade,-69.87062924473898,BTCUSD
2026-02-23 14:35:00+00:00,3355.1876163325146,-1890.3844947673638,trade,-68.47321665985066,GOLD
2026-02-23 14:45:00+00:00,3288.083864005865,-1957.4882470940133,trade,-67.10375232664936,GOLD
2026-02-23 15:00:00+00:00,3340.693205829958,-1904.8789052699203,trade,52.6093418240928,GOLD
2026-02-24 12:50:00+00:00,3273.879341713357,-1971.6927693865214,trade,-66.81386411660085,BTCUSD
2026-02-24 13:10:00+00:00,3208.4017548790885,-2037.17035622079,trade,-65.47758683426864,BTCUSD
2026-02-24 14:10:00+00:00,3144.2337197815086,-2101.3383913183698,trade,-64.16803509757999,GOLD
2026-02-24 14:30:00+00:00,3194.541459298012,-2051.0306518018665,trade,50.30773951650322,GOLD
2026-02-24 18:15:00+00:00,3245.654122646783,-1999.9179884530954,trade,51.112663348770916,GOLD
2026-02-25 08:50:00+00:00,3440.393370005589,-1805.1787410942893,trade,194.7392473588063,BTCUSD
2026-02-25 09:05:00+00:00,3371.5855026054787,-1873.9866084943997,trade,-68.80786740011037,BTCUSD
2026-02-25 14:40:00+00:00,3425.5308706471687,-1820.0412404527096,trade,53.94536804169012,GOLD
2026-02-25 19:05:00+00:00,3480.3393645775245,-1765.2327465223539,trade,54.808493930355965,GOLD
2026-02-26 09:15:00+00:00,3410.732577285973,-1834.8395338139053,trade,-69.6067872915515,BTCUSD
2026-02-26 10:30:00+00:00,3342.517925740257,-1903.0541853596214,trade,-68.21465154571594,BTCUSD
2026-02-26 15:35:00+00:00,3395.998212552101,-1849.5738985477774,trade,53.48028681184411,GOLD
2026-02-26 19:55:00+00:00,3450.334183952934,-1795.2379271469445,trade,54.33597140083288,GOLD
2026-02-27 07:30:00+00:00,3381.32750027387,-1864.2446108260083,trade,-69.00668367906366,BTCUSD
2026-02-27 08:15:00+00:00,3313.700950268395,-1931.8711608314834,trade,-67.62655000547502,BTCUSD
2026-02-27 13:05:00+00:00,3247.4269312630277,-1998.1451798368507,trade,-66.27401900536712,GOLD
2026-02-27 13:15:00+00:00,3182.4783926377654,-2063.093718462113,trade,-64.94853862526224,GOLD
2026-02-27 13:20:00+00:00,3118.828824785011,-2126.7432863148674,trade,-63.64956785275453,GOLD
2026-02-28 10:30:00+00:00,3056.452248289311,-2189.1198628105676,trade,-62.37657649570006,BTCUSD
2026-02-28 16:50:00+00:00,2995.323203323524,-2250.2489077763544,trade,-61.129044965786875,BTCUSD
2026-03-01 08:20:00+00:00,1995.323203323524,-3250.2489077763544,withdrawal,-1000.0,
2026-03-01 08:20:00+00:00,1955.4167392570519,-3290.1553718428268,trade,-39.906464066472196,BTCUSD
2026-03-01 09:00:00+00:00,1916.30840447191,-3329.2637066279685,trade,-39.10833478514186,BTCUSD
2026-03-02 08:50:00+00:00,1877.9822363824726,-3367.589874717406,trade,-38.32616808943746,BTCUSD
2026-03-02 09:55:00+00:00,1840.4225916548223,-3405.1495194450563,trade,-37.559644727650316,BTCUSD
2026-03-02 13:10:00+00:00,1869.8693531213,-3375.702757978578,trade,29.446761466477682,GOLD
2026-03-02 14:30:00+00:00,1832.4719660588746,-3413.100145041004,trade,-37.397387062425494,GOLD
2026-03-02 14:35:00+00:00,1861.7915175158168,-3383.7805935840615,trade,29.319551456942147,GOLD
2026-03-03 08:40:00+00:00,1973.499008566766,-3272.0731025331124,trade,111.70749105094902,BTCUSD
2026-03-03 09:05:00+00:00,2091.908949080773,-3153.6631620191056,trade,118.40994051400705,BTCUSD
2026-03-03 14:50:00+00:00,2050.070770099157,-3195.5013410007214,trade,-41.838178981615975,GOLD
2026-03-03 15:15:00+00:00,2009.069354697174,-3236.502756402704,trade,-41.001415401982904,GOLD
2026-03-03 15:35:00+00:00,2041.2144643723288,-3204.3576467275498,trade,32.1451096751549,GOLD
2026-03-04 07:45:00+00:00,2163.6873322346705,-3081.884778865208,trade,122.47286786234167,BTCUSD
2026-03-04 08:20:00+00:00,2120.413585589976,-3125.1585255099026,trade,-43.27374664469493,BTCUSD
2026-03-04 18:40:00+00:00,2078.0053138781764,-3167.566797221702,trade,-42.408271711799514,GOLD
2026-03-05 07:55:00+00:00,2036.445207600611,-3209.1269034992674,trade,-41.56010627756539,BTCUSD
2026-03-05 10:30:00+00:00,2158.631920056648,-3086.9401910432302,trade,122.18671245603716,BTCUSD
2026-03-05 13:20:00+00:00,2115.4592816555137,-3130.1128294443647,trade,-43.17263840113433,GOLD
2026-03-05 13:25:00+00:00,2149.306630162002,-3096.2654809378764,trade,33.847348506488096,GOLD
2026-03-05 14:35:00+00:00,2106.3204975587623,-3139.251613541116,trade,-42.98613260323954,GOLD
2026-03-06 09:40:00+00:00,2064.1940876075887,-3181.3780234922897,trade,-42.12640995117384,BTCUSD
2026-03-06 12:05:00+00:00,2188.0457328640414,-3057.526378235837,trade,123.85164525645287,BTCUSD
2026-03-06 16:35:00+00:00,2223.0544645898663,-3022.517646510012,trade,35.0087317258249,GOLD
2026-03-06 19:05:00+00:00,2178.593375298068,-3066.97873580181,trade,-44.46108929179808,GOLD
2026-03-06 19:35:00+00:00,2213.4508693028392,-3032.121241797039,trade,34.85749400477087,GOLD
2026-03-07 08:15:00+00:00,2169.1818519167823,-3076.390259183096,trade,-44.26901738605679,BTCUSD
2026-03-07 14:10:00+00:00,2299.332763031794,-2946.2393480680844,trade,130.15091111501155,BTCUSD
2026-03-08 09:10:00+00:00,2437.2927288137053,-2808.279382286173,trade,137.95996578191148,BTCUSD
2026-03-08 10:20:00+00:00,2583.530292542528,-2662.0418185573503,trade,146.23756372882283,BTCUSD
2026-03-09 07:20:00+00:00,2531.8596866916773,-2713.712424408201,trade,-51.67060585085056,BTCUSD
2026-03-09 09:30:00+00:00,2683.771267893176,-2561.800843206702,trade,151.91158120149876,BTCUSD
2026-03-09 18:50:00+00:00,2630.095842535312,-2615.4762685645665,trade,-53.67542535786438,GOLD
2026-03-09 19:15:00+00:00,2577.493925684608,-2668.0781854152706,trade,-52.60191685070419,GOLD
2026-03-09 19:35:00+00:00,2618.7338284955617,-2626.8382826043166,trade,41.23990281095386,GOLD
2026-03-10 08:50:00+00:00,2566.3591519256506,-2679.2129591742278,trade,-52.37467656991095,BTCUSD
2026-03-10 09:45:00+00:00,2515.031968887137,-2730.5401422127416,trade,-51.32718303851398,BTCUSD
2026-03-10 13:15:00+00:00,2464.7313295093936,-2780.8407815904848,trade,-50.300639377743224,GOLD
2026-03-10 13:25:00+00:00,2415.4367029192063,-2830.135408180672,trade,-49.294626590187576,GOLD
2026-03-10 13:30:00+00:00,2454.083690165914,-2791.4884209339643,trade,38.64698724670764,GOLD
2026-03-11 08:30:00+00:00,2405.0020163625977,-2840.5700947372807,trade,-49.081673803316214,BTCUSD
2026-03-11 12:05:00+00:00,2549.3021373443544,-2696.269973755524,trade,144.30012098175686,BTCUSD
2026-03-11 16:35:00+00:00,2590.090971541862,-2655.4811395580164,trade,40.788834197507754,GOLD
2026-03-12 08:25:00+00:00,2538.289152111027,-2707.2829589888515,trade,-51.80181943083498,BTCUSD
2026-03-12 09:45:00+00:00,2487.5233690688074,-2758.048742031071,trade,-50.765783042219304,BTCUSD
2026-03-12 14:00:00+00:00,2527.323742973907,-2718.2483681259714,trade,39.800373905099775,GOLD
2026-03-12 15:00:00+00:00,2476.7772681144293,-2768.794842985449,trade,-50.546474859477506,GOLD
2026-03-12 16:20:00+00:00,2516.4057044042615,-2729.166406695617,trade,39.62843628983218,GOLD
2026-03-13 08:35:00+00:00,2667.3900466685163,-2578.182064431362,trade,150.98434226425482,BTCUSD
2026-03-13 08:45:00+00:00,2614.042245735147,-2631.5298653647314,trade,-53.34780093336955,BTCUSD
2026-03-13 13:10:00+00:00,2655.866921666911,-2589.7051894329675,trade,41.824675931764126,GOLD
2026-03-13 14:50:00+00:00,2602.7495832335726,-2642.822527866306,trade,-53.117338433338496,GOLD
2026-03-13 14:55:00+00:00,2550.694591568901,-2694.877519530977,trade,-52.054991664671455,GOLD
2026-03-14 11:00:00+00:00,2561.648719733724,-2683.923391366154,trade,10.954128164822968,BTCUSD
2026-03-14 15:00:00+00:00,2510.4157453390526,-2735.156365760826,trade,-51.23297439467143,BTCUSD
2026-03-15 09:20:00+00:00,2661.040690059398,-2584.5314210404804,trade,150.62494472034552,BTCUSD
2026-03-15 09:25:00+00:00,2607.81987625821,-2637.7522348416683,trade,-53.22081380118795,BTCUSD
2026-03-16 12:30:00+00:00,2764.2890688337047,-2481.2830422661737,trade,156.46919257549447,BTCUSD
2026-03-16 12:40:00+00:00,2709.00328745703,-2536.568823642848,trade,-55.28578137667449,BTCUSD
2026-03-16 13:30:00+00:00,2752.3473400563444,-2493.224771043534,trade,43.344052599314224,GOLD
2026-03-16 16:40:00+00:00,2796.3848974972448,-2449.1872136026336,trade,44.03755744090038,GOLD
2026-03-16 19:05:00+00:00,2841.1270558571987,-2404.4450552426797,trade,44.7421583599539,GOLD
2026-03-17 10:05:00+00:00,3011.5946792086315,-2233.977431891247,trade,170.46762335143288,BTCUSD
2026-03-17 10:25:00+00:00,2951.3627856244607,-2294.2093254754177,trade,-60.23189358417088,BTCUSD
2026-03-18 07:50:00+00:00,2892.335529911974,-2353.2365811879044,trade,-59.027255712486905,BTCUSD
2026-03-18 10:05:00+00:00,2834.488819313732,-2411.083291786146,trade,-57.84671059824195,BTCUSD
2026-03-18 13:15:00+00:00,2777.7990429274587,-2467.7730681724197,trade,-56.68977638627352,GOLD
2026-03-18 13:35:00+00:00,2822.2438276142984,-2423.32828348558,trade,44.44478468683959,GOLD
2026-03-18 18:55:00+00:00,2765.7989510620127,-2479.7731600378656,trade,-56.444876552285706,GOLD
2026-03-19 07:10:00+00:00,2931.74688812573,-2313.8252229741483,trade,165.94793706371732,BTCUSD
2026-03-19 07:20:00+00:00,3107.6517014132723,-2137.920409686606,trade,175.90481328754217,BTCUSD
2026-03-19 13:25:00+00:00,3157.3741286358845,-2088.197982463994,trade,49.72242722261232,GOLD
2026-03-19 17:15:00+00:00,3207.8921146940575,-2037.679996405821,trade,50.51798605817288,GOLD
2026-03-20 07:05:00+00:00,3143.7342724001765,-2101.837838699702,trade,-64.15784229388115,BTCUSD
2026-03-20 08:05:00+00:00,3332.3583287441866,-1913.2137823556918,trade,188.62405634401009,BTCUSD
2026-03-20 13:35:00+00:00,3385.676062004094,-1859.8960490957843,trade,53.31773325990731,GOLD
2026-03-20 14:10:00+00:00,3317.9625407640124,-1927.609570335866,trade,-67.71352124008189,GOLD
2026-03-20 14:20:00+00:00,3251.6032899487323,-1993.9688211511461,trade,-66.35925081528009,GOLD
2026-03-21 07:30:00+00:00,3186.5712241497513,-2059.000886950127,trade,-65.03206579898104,BTCUSD
2026-03-21 12:05:00+00:00,3122.8397996667486,-2122.73231143313,trade,-63.7314244830029,BTCUSD
2026-03-22 07:50:00+00:00,3060.383003673416,-2185.189107426462,trade,-62.45679599333266,BTCUSD
2026-03-22 08:25:00+00:00,3244.005983893822,-2001.5661272060565,trade,183.62298022040582,BTCUSD
2026-03-23 07:05:00+00:00,3179.125864215947,-2066.4462468839315,trade,-64.880119677875,BTCUSD
2026-03-23 11:10:00+00:00,3115.5433469316295,-2130.028764168249,trade,-63.58251728431742,BTCUSD
2026-03-23 13:25:00+00:00,3165.3920404825353,-2080.180070617343,trade,49.848693550905885,GOLD
2026-03-23 14:50:00+00:00,3216.0383131302556,-2029.5337979696228,trade,50.64627264772042,GOLD
2026-03-24 07:05:00+00:00,3409.0006119180694,-1836.571499181809,trade,192.96229878781364,BTCUSD
2026-03-24 07:55:00+00:00,3613.5406486331503,-1632.031462466728,trade,204.54003671508102,BTCUSD
2026-03-25 08:35:00+00:00,3541.2698356604847,-1704.3022754393937,trade,-72.27081297266575,BTCUSD
2026-03-25 11:25:00+00:00,3753.7460258001115,-1491.8260852997669,trade,212.47619013962696,BTCUSD
2026-03-25 19:10:00+00:00,3678.6711052841083,-1566.90100581577,trade,-75.07492051600322,GOLD
2026-03-25 19:40:00+00:00,3737.529842968652,-1508.0422681312266,trade,58.85873768454369,GOLD
2026-03-25 19:55:00+00:00,3797.330320456151,-1448.2417906437272,trade,59.8004774874996,GOLD
2026-03-26 09:55:00+00:00,3721.3837140470246,-1524.1883970528538,trade,-75.94660640912656,BTCUSD
2026-03-26 11:40:00+00:00,3646.956039766084,-1598.6160713337945,trade,-74.4276742809405,BTCUSD
2026-03-26 16:30:00+00:00,3574.0169189707613,-1671.5551921291171,trade,-72.93912079532248,GOLD
2026-03-26 16:35:00+00:00,3502.5365805913466,-1743.0355305085318,trade,-71.48033837941463,GOLD
2026-03-26 17:00:00+00:00,3558.5771658808076,-1686.9949452190708,trade,56.04058528946096,GOLD
2026-03-27 08:30:00+00:00,3772.0917958336604,-1473.480315266218,trade,213.51462995285274,BTCUSD
2026-03-27 08:35:00+00:00,3998.4173035836757,-1247.1548075162027,trade,226.32550775001536,BTCUSD
2026-03-27 14:50:00+00:00,3918.4489575120015,-1327.123153587877,trade,-79.96834607167418,GOLD
2026-03-27 14:55:00+00:00,3840.079978361762,-1405.4921327381162,trade,-78.3689791502391,GOLD
2026-03-27 15:10:00+00:00,3763.2783787945273,-1482.293732305351,trade,-76.8015995672347,GOLD
2026-03-28 10:20:00+00:00,3989.0750815222054,-1256.497029577673,trade,225.79670272767837,BTCUSD
2026-03-28 10:30:00+00:00,3909.293579891768,-1336.2785312081105,trade,-79.78150163043743,BTCUSD
2026-03-29 09:40:00+00:00,3831.107708293929,-1414.4644028059492,trade,-78.18587159783851,BTCUSD
2026-03-29 11:00:00+00:00,3754.4855541280576,-1491.0865569718208,trade,-76.62215416587162,BTCUSD
2026-03-30 08:35:00+00:00,3979.7546873757365,-1265.817423724142,trade,225.26913324767875,BTCUSD
2026-03-30 11:30:00+00:00,3900.1595936282174,-1345.412517471661,trade,-79.5950937475192,BTCUSD
2026-03-30 18:55:00+00:00,3822.1564017556516,-1423.4157093442268,trade,-78.00319187256588,GOLD
2026-03-30 19:30:00+00:00,3883.3109041837433,-1362.261206916135,trade,61.15450242809166,GOLD
2026-03-31 07:45:00+00:00,3805.6446861000677,-1439.9274249998107,trade,-77.66621808367579,BTCUSD
2026-03-31 08:45:00+00:00,4033.983367266071,-1211.5887438338073,trade,228.33868116600337,BTCUSD
2026-03-31 14:00:00+00:00,3953.3036999207475,-1292.268411179131,trade,-80.67966734532348,GOLD
2026-03-31 14:55:00+00:00,4016.556559119481,-1229.0155519803975,trade,63.25285919873319,GOLD
2026-03-31 17:45:00+00:00,3936.225427937093,-1309.3466831627852,trade,-80.33113118238762,GOLD
2026-04-01 12:00:00+00:00,2936.225427937093,-3413.100145041004,withdrawal,-1000.0,
2026-04-01 12:00:00+00:00,2877.500919378352,-2368.0711917215262,trade,-58.724508558741185,BTCUSD
2026-04-01 14:15:00+00:00,2819.9509009907842,-2425.621210109094,trade,-57.55001838756788,BTCUSD
2026-04-01 15:40:00+00:00,2763.5518829709677,-2482.0202281289107,trade,-56.39901801981681,GOLD
2026-04-01 17:55:00+00:00,2807.768713098502,-2437.8033980013765,trade,44.216830127534216,GOLD
2026-04-02 10:10:00+00:00,2976.234835884414,-2269.337275215464,trade,168.4661227859124,BTCUSD
2026-04-02 10:20:00+00:00,2916.7101391667293,-2328.861971933149,trade,-59.52469671768475,BTCUSD
2026-04-02 15:50:00+00:00,2963.377501393397,-2282.1946097064815,trade,46.66736222666773,GOLD
2026-04-02 19:05:00+00:00,2904.1099513655295,-2341.462159734349,trade,-59.26755002786752,GOLD
2026-04-02 19:15:00+00:00,2950.5757105873754,-2294.996400512503,trade,46.46575922184606,GOLD
2026-04-03 07:10:00+00:00,2891.564196375623,-2354.0079147242554,trade,-59.01151421175231,BTCUSD
2026-04-03 07:35:00+00:00,3065.058048158165,-2180.5140629417133,trade,173.49385178254198,BTCUSD
2026-04-04 07:20:00+00:00,3003.756887194992,-2241.8152239048864,trade,-61.30116096317327,BTCUSD
2026-04-04 10:45:00+00:00,3183.982300426703,-2061.589810673175,trade,180.22541323171114,BTCUSD
2026-04-05 10:40:00+00:00,3120.3026544181594,-2125.269456681719,trade,-63.679646008543976,BTCUSD
2026-04-05 12:30:00+00:00,3307.5208136832384,-1938.05129741664,trade,187.21815926507918,BTCUSD
2026-04-06 09:10:00+00:00,3505.9720625042296,-1739.6000485956488,trade,198.45124882099114,BTCUSD
2026-04-06 09:15:00+00:00,3716.330386254485,-1529.2417248453935,trade,210.35832375025532,BTCUSD
2026-04-06 18:10:00+00:00,3775.7916724345528,-1469.7804386653256,trade,59.461286180067844,GOLD
2026-04-07 09:10:00+00:00,4002.339172780628,-1243.2329383192505,trade,226.547500346075,BTCUSD
2026-04-07 10:45:00+00:00,4242.47952314747,-1003.0925879524084,trade,240.14035036684226,BTCUSD
2026-04-07 14:20:00+00:00,4310.359195517832,-935.2129155820467,trade,67.87967237036135,GOLD
2026-04-07 18:45:00+00:00,4379.324942646117,-866.2471684537613,trade,68.96574712828487,GOLD
2026-04-08 12:20:00+00:00,4291.738443793189,-953.8336673066897,trade,-87.58649885292836,BTCUSD
2026-04-08 13:05:00+00:00,4549.242750420777,-696.3293606791012,trade,257.50430662758816,BTCUSD
2026-04-08 14:40:00+00:00,4622.03063442751,-623.5414766723679,trade,72.78788400673328,GOLD
2026-04-08 15:15:00+00:00,4695.98312457835,-549.5889865215286,trade,73.95249015083903,GOLD
2026-04-08 18:00:00+00:00,4602.0634620867795,-643.5086490130989,trade,-93.91966249157021,GOLD
2026-04-09 07:15:00+00:00,4510.0221928450455,-735.5499182548328,trade,-92.04126924173413,BTCUSD
2026-04-09 08:45:00+00:00,4780.623524415749,-464.9485866841296,trade,270.60133157070277,BTCUSD
2026-04-09 13:35:00+00:00,4685.01105392743,-560.5610571724483,trade,-95.61247048831869,GOLD
2026-04-09 13:50:00+00:00,4759.971230790269,-485.60088030960924,trade,74.96017686283932,GOLD
2026-04-09 14:15:00+00:00,4836.130770482916,-409.4413406169624,trade,76.15953969264712,GOLD
2026-04-10 07:50:00+00:00,5126.298616711887,-119.27349438799138,trade,290.1678462289709,BTCUSD
2026-04-10 08:05:00+00:00,5023.772644377644,-221.79946672223468,trade,-102.52597233424359,BTCUSD
2026-04-11 09:15:00+00:00,4923.297191490082,-322.2749196097966,trade,-100.47545288756169,BTCUSD
2026-04-11 12:10:00+00:00,4824.8312476602805,-420.7408634395979,trade,-98.46594382980163,BTCUSD
2026-04-12 09:20:00+00:00,4728.334622707071,-517.2374883928078,trade,-96.49662495321007,BTCUSD
2026-04-12 10:05:00+00:00,4633.76793025293,-611.8041808469488,trade,-94.56669245414142,BTCUSD
2026-04-13 08:25:00+00:00,4541.092571647865,-704.4795394520133,trade,-92.67535860506486,BTCUSD
2026-04-13 08:55:00+00:00,4450.270720214903,-795.3013908849753,trade,-90.82185143296229,BTCUSD
2026-04-13 13:50:00+00:00,4521.475051738341,-724.0970593615375,trade,71.20433152343736,GOLD
2026-04-13 17:05:00+00:00,4593.818652566158,-651.7534585337207,trade,72.34360082781633,GOLD
2026-04-13 17:50:00+00:00,4667.319751007214,-578.2523600926643,trade,73.50109844105647,GOLD
2026-04-14 07:05:00+00:00,4947.358936067644,-298.2131750322342,trade,280.0391850604301,BTCUSD
2026-04-14 07:10:00+00:00,4848.411757346286,-397.16035375359206,trade,-98.94717872135745,BTCUSD
2026-04-14 14:30:00+00:00,4751.443522199361,-494.12858890051757,trade,-96.96823514692521,GOLD
2026-04-14 17:05:00+00:00,4656.414651755371,-589.1574593445075,trade,-95.02887044399019,GOLD
2026-04-14 17:35:00+00:00,4563.2863587202655,-682.2857523796129,trade,-93.12829303510556,GOLD
2026-04-15 07:10:00+00:00,4472.020631545852,-773.5514795540266,trade,-91.26572717441405,BTCUSD
2026-04-15 07:50:00+00:00,4382.580218914928,-862.9918921849503,trade,-89.44041263092357,BTCUSD
2026-04-15 14:00:00+00:00,4452.70150241757,-792.8706086823086,trade,70.12128350264193,GOLD
2026-04-15 15:35:00+00:00,4523.9447264562505,-721.6273846436279,trade,71.24322403868045,GOLD
2026-04-16 08:00:00+00:00,4433.465831927124,-812.1062791727545,trade,-90.47889452912632,BTCUSD
2026-04-16 08:20:00+00:00,4344.79651528858,-900.7755958112984,trade,-88.66931663854369,BTCUSD
2026-04-16 14:10:00+00:00,4414.313259533196,-831.2588515666821,trade,69.51674424461667,GOLD
2026-04-16 17:00:00+00:00,4484.942271685723,-760.629839414155,trade,70.62901215252715,GOLD
2026-04-16 17:35:00+00:00,4395.24342625201,-850.3286848478683,trade,-89.69884543371309,GOLD
2026-04-17 08:30:00+00:00,4658.958031827135,-586.6140792727438,trade,263.7146055751248,BTCUSD
2026-04-17 08:35:00+00:00,4565.778871190599,-679.7932399092797,trade,-93.17916063653603,BTCUSD
2026-04-17 13:05:00+00:00,4474.4632937667875,-771.1088173330909,trade,-91.31557742381146,GOLD
2026-04-17 13:10:00+00:00,4384.974027891452,-860.598083208426,trade,-89.48926587533553,GOLD
2026-04-17 13:15:00+00:00,4455.133612337717,-790.4384987621615,trade,70.15958444626482,GOLD
2026-04-18 08:30:00+00:00,4722.44162907797,-523.1304820219084,trade,267.3080167402532,BTCUSD
2026-04-18 08:50:00+00:00,4627.992796496412,-617.5793146034666,trade,-94.44883258155832,BTCUSD
2026-04-19 07:20:00+00:00,4905.6723642862,-339.8997468136786,trade,277.67956778978777,BTCUSD
2026-04-19 07:30:00+00:00,4807.558917000484,-438.01319409939424,trade,-98.1134472857158,BTCUSD
2026-04-20 07:20:00+00:00,5096.012452020519,-149.55965907935934,trade,288.45353502003474,BTCUSD
2026-04-20 07:25:00+00:00,4994.092202980112,-251.47990811976615,trade,-101.92024904040716,BTCUSD
2026-04-20 14:00:00+00:00,5073.997678227794,-171.5744328720848,trade,79.90547524768104,GOLD
2026-04-20 19:30:00+00:00,5155.181641079434,-90.39047002044481,trade,81.1839628516396,GOLD
2026-04-21 07:30:00+00:00,5052.078008257839,-193.49410284203896,trade,-103.1036328215945,BTCUSD
2026-04-21 08:45:00+00:00,5355.202688753315,0.0,trade,303.1246804954757,BTCUSD
2026-04-21 13:30:00+00:00,5440.885931773368,0.0,trade,85.68324302005254,GOLD
2026-04-21 14:45:00+00:00,5332.068213137897,-108.81771863547056,trade,-108.8177186354708,GOLD
2026-04-21 14:50:00+00:00,5417.3813045481,-23.50462722526754,trade,85.3130914102034,GOLD
2026-04-22 11:05:00+00:00,5309.033678457148,-131.8522533162195,trade,-108.34762609095154,BTCUSD
2026-04-22 11:35:00+00:00,5202.853004888012,-238.03292688535566,trade,-106.1806735691364,BTCUSD
2026-04-22 17:00:00+00:00,5286.098652966218,-154.78727880714996,trade,83.24564807820586,GOLD
2026-04-23 09:05:00+00:00,5603.264572144198,0.0,trade,317.1659191779798,BTCUSD
2026-04-23 09:15:00+00:00,5491.199280701312,-112.06529144288561,trade,-112.06529144288596,BTCUSD
2026-04-23 13:10:00+00:00,5579.058469192533,-24.206102951664434,trade,87.85918849122099,GOLD
2026-04-23 15:30:00+00:00,5668.323404699619,0.0,trade,89.26493550708533,GOLD
2026-04-23 17:50:00+00:00,5759.01657917481,0.0,trade,90.69317447519221,GOLD
2026-04-24 09:15:00+00:00,5643.836247591311,-115.18033158349954,trade,-115.18033158349934,BTCUSD
2026-04-24 11:05:00+00:00,5982.466422446788,0.0,trade,338.6301748554772,BTCUSD
2026-04-24 15:35:00+00:00,6078.185885205939,0.0,trade,95.71946275915074,GOLD
2026-04-25 07:15:00+00:00,5956.622167501823,-121.56371770411533,trade,-121.56371770411525,BTCUSD
2026-04-25 10:25:00+00:00,6314.01949755191,0.0,trade,357.39733005008617,BTCUSD
2026-04-26 08:35:00+00:00,6692.860667405011,0.0,trade,378.8411698531008,BTCUSD
