timestamp_utc,group,strategy_kind,symbol,candle_time,event,reason,broker_order_id,broker_deal_reference,broker_deal_id
2026-05-17T09:51:14.225329+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:50:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T09:51:16.451141+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:51:42.909525+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:52:06.851216+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:51:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T09:52:08.250527+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:52:33.628721+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:52:58.155372+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:53:21.031375+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:52:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T09:53:22.546384+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:53:48.366849+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:54:13.434123+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:53:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T09:54:14.882743+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:54:41.809526+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:55:07.206004+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:54:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T09:55:08.842344+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:55:33.211863+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:55:58.923623+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:56:23.441761+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:55:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T09:56:24.779439+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:56:49.393878+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:57:14.843761+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:56:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T09:57:16.433864+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:57:42.951644+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:58:09.475743+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:57:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T09:58:11.015474+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:58:36.378772+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:59:02.921650+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:59:29.201549+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:58:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T09:59:30.710881+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T09:59:55.918902+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:00:20.339673+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T09:59:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:00:21.774202+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:00:46.488031+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:01:11.894424+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:00:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:01:13.753852+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:01:40.752589+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:02:07.553231+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:01:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:02:09.088693+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:02:34.332705+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:02:58.579270+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:03:23.054155+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:02:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:03:24.553796+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:03:50.425645+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:04:17.292271+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:03:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:04:18.650433+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:04:45.251862+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:05:10.602721+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:04:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:05:12.137988+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:05:37.537893+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:06:02.039256+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:06:26.553030+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:05:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:06:27.937876+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:06:54.593820+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:07:20.172434+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:06:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:07:21.720578+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:07:48.149271+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:08:12.602471+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:07:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:08:14.047559+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:08:39.570012+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:09:05.105743+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:08:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:09:06.596685+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:09:33.120444+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:09:58.484472+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:10:24.858203+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:09:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:10:26.216335+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:10:52.988721+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:11:18.580782+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:10:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:11:19.909476+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:11:45.312082+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:12:10.574472+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:11:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:12:11.964946+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:12:36.513469+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:13:00.801676+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:13:27.360844+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:12:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:13:28.713830+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:13:53.994463+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:14:19.376096+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:13:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:14:20.765894+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:14:47.272482+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:14:56.228206+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:13:00+00:00,submitted,LONG_RANGE_BREAKOUT,,,
2026-05-17T10:14:58.045371+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:15:13.753919+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:14:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:15:15.128426+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:15:40.481253+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:15:49.501285+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:14:00+00:00,submitted,LONG_RANGE_BREAKOUT,,,
2026-05-17T10:15:51.331191+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:16:07.197010+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:15:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:16:08.611687+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:16:35.402283+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:18:26.444942+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:17:00+00:00,risk_reject,invalid_position_size,,,
2026-05-17T10:18:28.214919+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:20:03.750836+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:19:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T10:20:05.783600+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:21:00.625720+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:21:26.560075+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:20:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T10:21:27.951564+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T10:25:21.381957+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T10:24:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T10:25:22.793154+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T13:36:21.062389+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T13:35:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T13:36:23.031383+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T13:46:27.025052+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T13:45:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T13:46:28.776954+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T15:12:09.176029+00:00,capital_commodities_forward,asset_hybrid,CRUDEOIL,2026-05-15T20:59:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T15:12:55.097137+00:00,capital_commodities_forward,asset_hybrid,NATURALGAS,2026-05-15T20:59:00+00:00,skip,insufficient_derived_candles,,,
2026-05-17T15:17:02.608490+00:00,capital_commodities_forward,asset_hybrid,CRUDEOIL,2026-05-15T20:59:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T15:17:47.362160+00:00,capital_commodities_forward,asset_hybrid,NATURALGAS,2026-05-15T20:59:00+00:00,skip,insufficient_derived_candles,,,
2026-05-17T15:20:37.371598+00:00,capital_commodities_forward,asset_hybrid,CRUDEOIL,2026-05-15T20:59:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T15:22:13.572913+00:00,capital_commodities_forward,asset_hybrid,NATURALGAS,2026-05-15T20:59:00+00:00,submitted,SHORT_ATR_MEAN_REVERSION,,,
2026-05-17T15:24:30.376145+00:00,capital_commodities_forward,asset_hybrid,CRUDEOIL,2026-05-15T20:59:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T15:26:04.570228+00:00,capital_commodities_forward,asset_hybrid,NATURALGAS,2026-05-15T20:59:00+00:00,submitted,SHORT_ATR_MEAN_REVERSION,,,
2026-05-17T16:28:04.361113+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:26:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T16:28:05.732846+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T16:28:36.572703+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:27:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T16:28:37.949447+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T16:29:05.265140+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T16:29:31.276137+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:28:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T16:29:32.671808+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T16:30:00.565406+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T16:30:26.491848+00:00,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:29:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T16:30:27.859797+00:00,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
